=============training from sratch============
Program ID: 8385

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI/labels_npy', '0', '3,2,1']

Major program changes: 
         

Discarded changes:                  

Experiment setting:
Input CT data: 51*171*171 ROI around primary cancer

Loss Function:  SoftMax

Data:   total 36 patients with 50-80% label, 6-fold cross validation, test 6, validation 6, and training 24.  

Training strategy: 

          

Program starting Time: 2019-09-14 17:53:35.156237
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20190914_175335

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20190914_175335.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 24 image files.

validation dataset: total 6 image files.

test dataset: total 6 image files.
Network has total 32,972,258 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
0	1.0000e-01		3.3578		0.05117		2149395.0000		0.00000		1447245.8750		0.00000
5	1.0000e-01		0.4203		0.04485		0.3533		0.05181		0.3539		0.09507
10	1.0000e-01		0.3564		0.00000		0.3073		0.00000		0.2967		0.00000
15	1.0000e-01		0.2887		0.00000		0.2923		0.00000		0.2708		0.00000
20	1.0000e-01		0.2651		0.00000		0.3552		0.00000		0.2811		0.00000
25	1.0000e-01		0.2726		0.00000		0.3174		0.00000		0.2949		0.00000
30	1.0000e-01		0.2871		0.00000		0.2738		0.00000		0.2722		0.00000
35	1.0000e-01		0.2808		0.00000		0.3692		0.00000		0.3006		0.00000
40	1.0000e-01		0.2518		0.00000		0.2944		0.00000		0.2460		0.00000
45	1.0000e-01		0.2269		0.26881		0.3876		0.00081		0.2584		0.08121
50	1.0000e-02		0.1875		0.24752		0.2277		0.06613		0.2369		0.10264
55	1.0000e-02		0.1767		0.20179		0.2544		0.11265		0.1752		0.31215
60	1.0000e-02		0.1738		0.44335		0.1999		0.39822		0.1622		0.52240
65	1.0000e-02		0.1745		0.40177		0.2203		0.31325		0.1591		0.54676
70	1.0000e-02		0.1619		0.47964		0.1931		0.53329		0.1567		0.60971
75	1.0000e-02		0.1641		0.51031		0.2071		0.51165		0.1486		0.62621
80	1.0000e-02		0.1701		0.56529		0.2108		0.49636		0.1472		0.57220
85	1.0000e-02		0.1564		0.61615		0.2347		0.28964		0.1625		0.42256
90	1.0000e-02		0.1364		0.56507		0.3306		0.08524		0.2188		0.05962
95	1.0000e-02		0.1582		0.58410		0.1993		0.57315		0.1551		0.61016
100	1.0000e-02		0.1640		0.55679		0.2335		0.62252		0.2451		0.55746
